name,id,lat,lon,PostalCode,City,formattedAddress,type,ZipCodeTrue,Arr,nblike,google_id
Hotel du Nord et de l'Est Paris,4be1a5638dd062b591703e3c,48.86591007824132,2.367481333190768,75011,Paris,"['49 rue de Malte', '75011 Paris', 'France']",Hotel,75011,11,9,ChIJ3fhbAAhu5kcRQ7E2HuVEaiI
Hôtel Gabriel,4b1f4b86f964a5204c2524e3,48.86618953407674,2.3683925510363992,75011,Paris,"['25 rue du Grand Prieuré', '75011 Paris', 'France']",Hotel,75011,11,19,ChIJtWV6ruJt5kcRGToi7O8nhso
Hôtel Alhambra,4d49de3d5241236abf307a04,48.8640048787466,2.368780448245273,75011,Paris,"['13 rue de Malte', '75011 Paris', 'France']",Hotel,75011,11,9,ChIJL4Glbf1t5kcRKX0MxI95B-E
20 Prieure Hotel,4b6d8128f964a520d5782ce3,48.865972911368075,2.3684664661422192,75011,Paris,"['20, rue du grand Prieure', '75011 Paris', 'France']",Hotel,75011,11,15,ChIJa34JsuJt5kcRCqQBMzzuLfQ
Auberge de jeunesse Paris-Jules Ferry,528374ae11d2e25816d51e79,48.867237879181204,2.368948459625244,75011,Paris,"['8 boulevard Jules Ferry', '75011 Paris', 'France']",Hostel,75011,11,0,ChIJWwwklOJt5kcRGDdwkzfXwYg
Hotel My Home in Paris,574472f2498e2cd169e90a33,48.863824,2.369068,75011,Paris,"['5 rue de Malte', '75011 Paris', 'France']",Hotel,75011,11,8,ChIJlcSUDP1t5kcR4yWWY6Km2vk
Gabriel Marais Hotel,4e84be4f2fb6611bdfd707ca,48.866139000000004,2.3684925,75011,Paris,"['25 rue du Grand Prieuré', '75011 Paris', 'France']",Hotel,75011,11,0,ChIJtWV6ruJt5kcRGToi7O8nhso
Studio La Fontaine,50ba6d58e4b02759414cf16a,48.866147,2.371732,,,['France'],Hostel,75011,11,0,ChIJ6bELdql65kcRP7fQqB-xwBw
Hostelling International,50afe296e4b0a2172d698730,48.867132,2.3685490000000002,,Paris,"['Jules Ferri, N8', 'Paris', 'France']",Hostel,75011,11,0,ChIJWwwklOJt5kcRGDdwkzfXwYg
Hôtel de Nevers,4e44479dfa76eeb2dac1b8b9,48.866226285306674,2.3674147094316726,,Paris,"['Paris', 'France']",Hotel,75011,11,1,ChIJp5r9Awhu5kcR3Sw_a8wj5M8
L'Hotel de Mericourt,4cbddbd54c60a093372b59ca,48.864014000000005,2.372007,75011,Paris,"['50 rue de la folie méricourt', '75011 Paris', 'France']",Hostel,75011,11,0,ChIJN0RUk_xt5kcRhU8UaoSgvQU
Hotel des Métallos,51b49ea8498edca48e1f16a3,48.864090933484704,2.3719084445496024,,Paris,"['50 Rúe De La Folie Méricourt', 'Paris', 'France']",Hotel,75011,11,11,ChIJN0RUk_xt5kcRhU8UaoSgvQU
notre nid d'amour á paris,5a6871cf64c8e1020cea553b,48.86594,2.367483,75011,Paris,"['75011 Paris', 'France']",Hotel,75011,11,0,ChIJE5VRbnpy5kcR-91NUrSsveo
Hôtel Plessis,4adcda02f964a5209f3121e3,48.86614307968338,2.3684544657245667,75011,Paris,"['25 Rue du Grand Prieuré', '75011 Paris', 'France']",Hotel,75011,11,0,ChIJmdeC4PR55kcRWUju3vJkUXU
Hôtel Printania,4de244d5d22d2a4ecdc11a8c,48.86455225733518,2.3667666965234986,75011,Paris,"['16 boulevard du Temple', '75011 Paris', 'France']",Hotel,75011,11,0,ChIJ-4mBlQdu5kcRWhUSrHvn5rk
Hôtel Américain,4bd70b88304fce72c21433ab,48.86477354053942,2.3648111935198264,75003,Paris,"['72 rue Charlot', '75003 Paris', 'France']",Hotel,75003,3,1,ChIJo9sXNQZu5kcRVwtWH78UxhE
Grand Hotel De L'Avenue,4df271f2e4cda09e6d9f727f,48.86655209550007,2.36784667047403,,Paris,"['Paris', 'France']",Hotel,75011,11,2,ChIJZ64npuJt5kcRD8eAh7M8QC4
Mary S Hotel,4e84bdff2fb6611bdfd70578,48.86410085902561,2.3683024949913616,75011,Paris,"['15, rue de Malte', '75011 Paris', 'France']",Hotel,75011,11,0,ChIJQT6zbf1t5kcRibUc0YDLVSc
Hotel Aquarelle,4d6269bcd7206ea850b80af2,48.865377,2.3654359,,,['France'],Hotel,75011,11,0,ChIJSa2Q0Adu5kcRmgyh_iKqh-Y
street hotel,536e400c498e8fb6a6a57cef,48.863953050591384,2.3659580079774267,,,['France'],Resort,75003,3,0,ChIJK-BOgGoXckgRRLC915KL9gY
Le Grand Hotel Republique,4d3e02a2d2c8f04dc41f6f72,48.86417689475481,2.3676270051392314,,Paris,"['Paris', 'France']",Motel,75011,11,0,ChIJZ64npuJt5kcRD8eAh7M8QC4
Hotel Mondia,4caff4831463a143963299a9,48.866339,2.368357,,,['France'],Hotel,75011,11,0,ChIJYYz2cj5u5kcRlGoJhAKxTf0
Waytostay,4d41e55eaed776eb22696897,48.86392,2.3659,75003,Paris,"['Rue de Turenne, 03ème Marais', '75003 Paris', 'France']",Hotel,75003,3,0,ChIJTXQreMcPdkgRVy-B1VXDpNo
Room With A View,51ea7207498e942ea72ea6ee,48.867779,2.3701950000000003,,Paris,"['Rue de la Pierre Levée', 'Paris', 'France']",Bed & Breakfast,75011,11,0,ChIJzTOsrOzA2UcRT9M2cc14__Q
Connect Hotel,517f6de4498eedb4ca714694,48.86623001098633,2.367151498794556,,,['France'],Hotel,75011,11,0,ChIJ0Wj4hCFu5kcRQ67Hb2M6b9Q
Hotel Meteore,5515ded8498ea477174fe64e,48.86307081521089,2.364575052726689,75003,Paris,"['115 Rue De Turenne (Filles Du Calvaire)', '75003 Paris', 'France']",Hotel,75003,3,0,ChIJ_Vn9_QZu5kcRqdZKj4yt-vI
Hôtel Voltaire Republique,4adcda02f964a5209d3121e3,48.86583125629386,2.3666324784390547,75011,Paris,"['10 boulevard Voltaire', '75011 Paris', 'France']",Hotel,75011,11,1,ChIJ5xev4Qdu5kcRTc1ncQloiuM
Hôtel Angely,4f2bc3c1e4b03d6f9263bda7,48.8661506546957,2.368514714195424,75011,Paris,"['22 rue du Grand-Prieuré', '75011 Paris', 'France']",Hotel,75011,11,10,ChIJtT3xseJt5kcRz-VSn-5e2i4
Général Hôtel,4adcda03f964a520d43121e3,48.866356168458346,2.3669085508722763,75011,Paris,"['5-7 rue Rampon', '75011 Paris', 'France']",Hotel,75011,11,0,ChIJoXb-Cwhu5kcRs2ERfMwGbg8
Cosmos Hôtel,4d36bb414d8a6dcbf839633f,48.866509618142636,2.372555537490596,75011,Paris,"['35 rue Jean-Pierre Timbaud', '75011 Paris', 'France']",Bed & Breakfast,75011,11,6,ChIJ11X9ReNt5kcR2iq1_dv3Das
Le Studio Normandie,4dfbf3abc65b31579b2ccb2a,48.863933,2.364131,,Paris,"['14 Rue de Normandie', 'Paris', 'France']",Bed & Breakfast,75003,3,0,ChIJC70eqnGL4EcRKVHncT9opA4
Hôtel Best Western Saint Martin Bastille,5633a1bf498e59191a3d5d42,48.8645224,2.3711605,75011,Paris,"['114 boulevard Richard Lenoir', '75011 Paris', 'France']",Hotel,75011,11,0,ChIJsdHx5_xt5kcRLblb8va7_B4
Notre Dame Hotel,4c88131d97828cfacb1e99aa,48.86604161980793,2.367382049560547,,Paris,"['Rue Malte', 'Paris', 'France']",Hotel,75011,11,0,ChIJI-tW--Bx5kcRJk2RrpFCQyc
Ibis Styles Paris République (ex All Seasons),4c097bcca1b32d7febc597f0,48.86917772650181,2.3642728758920817,75010,Paris,"['9 Rue Léon Jouhaux (Rue Yves Toudic)', '75010 Paris', 'France']",Hotel,75010,10,14,ChIJ93AcuSFs5kcRihOzVZbvegA
Hotel Aix Europe,5977c05df427de7d9e51aac3,48.870102,2.369886,,,['France'],Hotel,75010,10,2,ChIJf3BhOeJt5kcRO6Vvg86duDg
The Element Hôtel,5362ae56498e17304bb163ea,48.869945925886775,2.3697571456432343,75010,Paris,"[""3 rue d'Aix"", '75010 Paris', 'France']",Hotel,75010,10,4,ChIJmYv6O-Jt5kcRwyJrawF8mm8
La Planque Hotel,5bd712ca018cbb002c85b76e,48.871913,2.3700229999999998,75010,Paris,"['75010 Paris', 'France']",Hotel,75010,10,4,ChIJBQmMluFt5kcRs344PiEqC4A
Absolute,4adcda04f964a520f93121e3,48.86888500152272,2.367987824427644,75011,Paris,"['1 Rue de la Fontaine au Roi', '75011 Paris', 'France']",Hotel,75011,11,15,ChIJbQbteOJt5kcRAcLxiQfwJ0o
Hotel ibis Styles Paris République Le Marais,580f1b1e38fa7d6a387d8c7a,48.86914,2.364099,75010,Paris,"['9  rue Leon Jouhaux', '75010 Paris', 'France']",Hotel,75010,10,2,ChIJ93AcuSFs5kcRihOzVZbvegA
Love Nest By The Canal,519b49f4498ea752bfaed47a,48.871806392893745,2.370715011290447,7501,Paris,"['27 Rue Jacques Louvel Tessier', '7501 Paris', 'France']",Bed & Breakfast,75010,10,1,
Hotel International Paris,549046e4498e45273beefa15,48.868614815325486,2.3714317487062604,75011,Paris,"['6, Rue Auguste Barbier', '75011 Paris', 'France']",Hotel,75011,11,2,ChIJiTA8r-Nt5kcRTMiuCOYBOSU
Waytostay,4d41e4c2aed776eb3f506897,48.868559999999995,2.37141,75011,Paris,"[""Rue de l'Orillon, 11ème La Bastille"", '75011 Paris', 'France']",Hotel,75011,11,0,ChIJTXQreMcPdkgRVy-B1VXDpNo
Hotel Hibiscus Republique,4ddc386a45ddaa53eda48abf,48.867965000000005,2.365757,75011,Paris,"['rue de malte 66', '75011 Paris', 'France']",Hotel,75011,11,1,ChIJMzsXGwhu5kcRUi61Upup7sA
Hotel International,4de55263c65b98fadae1ed28,48.86855573750623,2.371500483596194,,Paris,"['Paris', 'France']",Hotel,75011,11,3,ChIJiTA8r-Nt5kcRTMiuCOYBOSU
AirBnB Marie Et Louise,5634ff6c498e20709a25b1c6,48.87182889470967,2.3664972909776805,,Paris,"['Rue Marie Et Louise', 'Paris', 'France']",Bed & Breakfast,75010,10,0,ChIJiyKOFQpu5kcR4nd1FcnAV_U
Hotel Du Centre,51876c29498e4ba5f43bd73c,48.869846,2.370633,,,['France'],Hotel,75011,11,0,ChIJqwbgM-Jt5kcRh-s7v5YjGCs
My Hotel,507e6cebe4b06a5eeb448692,48.868609714577396,2.3668825027428007,,,['France'],Hotel,75011,11,0,ChIJyRn7Jwdu5kcRSDuYhpb454U
Hôtel Bristol République,519b686e498ede28545f622a,48.86791208930934,2.3654338918477595,75011,Paris,"['68 rue de Malte', '75011 Paris', 'France']",Hotel,75011,11,1,ChIJMzsXGwhu5kcRjrlHI13nA_U
Hotel Les Deux Girafes,5bc1aa40deb495002596b2fb,48.863825,2.375035,75011,Paris,"['75011 Paris', 'France']",Hotel,75011,11,3,ChIJi0joEftt5kcRF5q005_ffEY
Hotel FABRIC,51bedfb08bbd105b340d254b,48.86315286059418,2.3728324024555443,75011,Paris,"['31 Rue de la Folie Méricourt', '75011 Paris', 'France']",Bed & Breakfast,75011,11,41,ChIJ5RPFevxt5kcRlmVGi7EQVsk
Hôtel La Nouvelle République,5a770c106c08d14e61f55dd4,48.86691648653129,2.3794848471879964,75011,Paris,"['9 rue Moret', '75011 Paris', 'France']",Hotel,75011,11,3,ChIJxSaSjO9t5kcRKOxsifga3ZE
Hôtel de Nemours,4d2c18493c7954813e07ee9b,48.865208808787926,2.3728403449058533,75011,Paris,"['8 rue de Nemours', '75011 Paris', 'France']",Hotel,75011,11,1,ChIJAyYMr_xt5kcRmsIG_0V6Xj0
Hôtel Luna-Parc,4d35458a72a8b1f7e3f9b7d0,48.86450978926109,2.3730525585973394,75011,Paris,"['1 rue Jacquard', '75011 Paris', 'France']",Hotel,75011,11,3,ChIJx07-n_xt5kcRRJxrEfkJaNA
Hôtel Verlain,4adcda01f964a520353121e3,48.864985030624105,2.3777872725763207,75011,Paris,"['97 Rue Saint- Maur', '75011 Paris', 'France']",Hotel,75011,11,10,ChIJHY9it_pt5kcR4ESFTWToPAM
"Hôtel ""Le Globe""",4e20163f18a88345f03c697c,48.866802,2.37961,75000,Paris,"['9, Rue Moret (Rue Oberkampf)', '75000 Paris', 'France']",Hotel,75011,11,0,ChIJZcMxRQxv5kcRZA1p1Ou7H4Q
Chez Lily La Tigresse,4d02d6849d33a1432c31b078,48.865251,2.373535,,,['France'],Resort,75011,11,0,ChIJ8VAT7RBu5kcRQkyz3Gh8MBw
Pick A Flat - Cité D'Angoulême,5704f091498ec852530ac992,48.866440000000004,2.3748229,75011,Paris,"[""Cité D'Angoulême"", '75011 Paris', 'France']",Bed & Breakfast,75011,11,1,ChIJKbv4leRt5kcRbBA4tJ3-K0s
Waytostay,4d41e4e4aed776eb70556897,48.86394,2.37561,75011,Paris,"['Rue Moret, 11ème La Bastille', '75011 Paris', 'France']",Hotel,75011,11,0,ChIJTXQreMcPdkgRVy-B1VXDpNo
Hotel Metropolitan,4f6c8efce4b0e428416cec58,48.866749,2.382245,,,['France'],Hotel,75011,11,0,ChIJ003nuZfUf0cRCfzRwAo4p4I
Hotel Beausejour,4e72431afa76b23d31d0873f,48.864375073890784,2.375391940090815,,Paris,"['Paris', 'France']",Hotel,75011,11,2,ChIJuy6iF_tt5kcRpJfC1VPQWkQ
Hotel Des Andelys,4c3818ef93db0f47b3192192,48.86703234199892,2.3740189414011112,75011,Paris,"['75011 Paris', 'France']",Hotel,75011,11,0,ChIJq7LtmORt5kcRqyJ2X2xSV-Q
Hotel Ideal,512d074fe4b055b6b7e29856,48.86756565731272,2.375402553256145,,,['France'],Hotel,75011,11,0,ChIJGbTB8eRt5kcRHP7i4qeEvb4
Hôtel Hor Les Lumières,5b99a9b12b274a002cac17a0,48.866580025527774,2.3728530853986736,75011,Paris,"['39 rue Jean-Pierre Timbaud', '75011 Paris', 'France']",Hotel,75011,11,0,ChIJPbbyW-Nt5kcRYqJqhjCu9AI
Hôtel Leonard De Vinci,4c1800f76a21c9b64063c897,48.86736844263259,2.3749351501464844,75011,Paris,"['22 rue des Trois Bornes', '75011 Paris', 'France']",Hotel,75011,11,1,ChIJo6x7l-Rt5kcRiIM30-mbegE
HAHAHA Hotel,515371d2e4b0696e45688d76,48.866888,2.373579,,,['France'],Hotel,75011,11,0,
Citadines,4bd79fb1304fce7261c433ab,48.8645125099112,2.3748627305030823,75011,Paris,"['75 bis Avenue Parmentier', '75011 Paris', 'France']",Hotel,75011,11,5,ChIJ5-EvLeJt5kcRbmEhFEragaU
Hotel Desandelys,53c58e6c498e397b12a4ac39,48.86700439453125,2.3742055892944336,,,['France'],Hostel,75011,11,0,ChIJq7LtmORt5kcRqyJ2X2xSV-Q
Waytostay,4d41e5e8aed776eb987b6897,48.8653,2.373,75011,Paris,"['Rue du Marché Popincourt, 11ème La Bastille', '75011 Paris', 'France']",Hotel,75011,11,0,ChIJTXQreMcPdkgRVy-B1VXDpNo
Hotel Hor,5953995fbed48307680fc645,48.86643,2.372991,75011,Paris,"['Rue Jean-Pierre Thimbaud 39', '75011 Paris', 'France']",Hotel,75011,11,3,ChIJUePMd3Ju5kcR5ypjX7k1Pas
Les Piaules Hostel,5672ca11498e82289d5a4a88,48.86998160564736,2.3789484103667218,75011,Paris,"['59 Boulevard de Belleville', '75011 Paris', 'France']",Hostel,75011,11,58,ChIJN-IT-uVt5kcRh_fLylVf-LY
Hotel De L'europe Belleville,5951107bd1a40209d05dd586,48.87063,2.376712,75011,Paris,"['10, rue Louis bonnet, Paris', '75011 Paris', 'France']",Hostel,75011,11,0,ChIJ06y3f-Zt5kcRXQ8anMK9-yc
Arnaud's Air BnB,5778096c498e3d884fc5eb91,48.871472,2.375457,75011,Paris,"['108 Rue du Faubourg du Temple', '75011 Paris', 'France']",Bed & Breakfast,75011,11,0,
Hipotel Bordeaux,50fea2d3e4b09cad35c23b2c,48.87154637684064,2.3781397392903703,,,"['3 Rue Lemon', 'France']",Hotel,75020,20,0,ChIJr1GfFOZt5kcRkqFHCGnxEb8
Shosh Saloon,4eadd63be300f9b9196ff3ad,48.871736999999996,2.378327,,,['France'],Bed & Breakfast,75020,20,0,
Hotel de la Paix,52908cab11d298c0143f1769,48.87061477566309,2.376686632633209,75011,Paris,"['4 rue Louis Bonnet', '75011 Paris', 'France']",Hotel,75011,11,1,ChIJAQHjkRJw5kcRmdcv4F2hPaQ
Generator Paris,531820ca11d2d41051d19bb4,48.87832525931223,2.3693649989195347,75010,Paris,"['9-11 place du Colonel Fabien', '75010 Paris', 'France']",Hostel,75010,10,247,ChIJFSBjnt9t5kcRb33P22PJ-RE
Hôtel Paris Louis Blanc,550ddcd3498e392224e9b9a4,48.88100631502077,2.3654695595746533,,,['France'],Resort,75010,10,11,ChIJsSvXnXZu5kcRv9w32LsGC8c
Résidence Capitaine Paoli,5222680311d2c1292d387755,48.875761759661685,2.3713507851857454,75010,Paris,"[""28-30 rue Vicq d'Azir"", '75010 Paris', 'France']",Hotel,75010,10,2,ChIJB9nMLt5t5kcR9hBKv3Xzcjw
Peace & Love,4ba3f200f964a520317038e3,48.882424990729554,2.369294211159741,75010,Paris,"['245 rue Lafayette', '75010 Paris', 'France']",Hostel,75010,10,9,ChIJwY8uInZu5kcRovUkVzAa5B4
Le Citizen Hotel Du Canal Paris,4cffd84ff7b38cfaf0bdcbc3,48.87317378360152,2.3640122627194087,75010,Paris,"['96 Quai de Jemmapes', '75010 Paris', 'France']",Hotel,75010,10,8,ChIJ3aWuoQtu5kcRA3hEt0vbvpc
Hôtel ibis Paris Canal Saint-Martin,4c2fc039213c2d7f3b75315d,48.87942255762288,2.368396243064126,75010,Paris,"['12 rue Louis Blanc (Quai de Jemappes)', '75010 Paris', 'France']",Hotel,75010,10,5,ChIJL2G2jnVu5kcRrBJNnP88dJk
Hotel Libertel Canal Saint Martin Paris,4bc8d293762beee1338f3d38,48.882269374005574,2.370953404044944,75019,Paris,"['5 Avenue Secretan', '75019 Paris', 'France']",Hotel,75019,19,14,ChIJ98bX5tht5kcRdbbeksCbBXQ
Beautiful City Hostel & Hotel,5249873dbce68ddc0b57f256,48.87510249549056,2.376438867488834,75019,Paris,"[""12 rue de l'Atlas"", '75019 Paris', 'France']",Hostel,75019,19,12,ChIJy4Nfeudt5kcRulfO_m3r3zM
Hôtel Le Robinet d'Or,580771a038fafe0fd26730fd,48.878173956660405,2.3648800821366747,75010,Paris,"['17 rue Robert Blache', '75010 Paris', 'France']",Hotel,75010,10,2,ChIJBUZX8XRu5kcRXI4kCU5LDNA
Hôtel Bergson,4eb975e52c5b53141c08312b,48.88043326192018,2.3741631983007765,75019,Paris,"['124 avenue Simon Bolivar', '75019 Paris', 'France']",Hotel,75019,19,2,ChIJkUUYqd5t5kcRLv9TQhy7mDU
Hotel Hipotel Paris Belleville,4bcc5c0caeaaeee144ed3d6d,48.876430685289705,2.371095665380867,75010,Paris,"[""21 rue Vicq d'Azir"", '75010 Paris', 'France']",Hotel,75010,10,6,ChIJ__-70d9t5kcRR6Ou9X4ajsA
Hôtel Scarlett,57880d44498e8877281e5f3b,48.872902,2.3823369999999997,75020,Paris,"['75020 Paris', 'France']",Hotel,75020,20,10,ChIJDcl0qelt5kcRo5VwgvlRC1g
Bed & Breakfast de Valmy,4d9e15828efaa1430dc275b7,48.873387,2.363516,,Paris,"['Paris', 'France']",Bed & Breakfast,75010,10,0,ChIJ20zDOQpu5kcRLHgyL-LF6Ww
Hôtel de la Comète,4f933e89e4b01143d206968f,48.88226608078294,2.37055589685129,75019,Paris,"['196 boulevard de la Villette', '75019 Paris', 'France']",Hotel,75019,19,1,ChIJ4aDi6tht5kcRg17JP3gtXfo
Hôtel Métropole Lafayette,50e007fce4b028f65b27fb4f,48.88146090798902,2.364959699204734,75010,Paris,"['204 rue de La Fayette', '75010 Paris', 'France']",Motel,75010,10,0,ChIJCVEqn3Zu5kcR6EXCXwTD6-s
Surrounding Peace B&B,517b8b6be4b0a523212c4063,48.8762801551892,2.3784588921233643,,,['France'],Bed & Breakfast,75019,19,0,
Derville's Airbnb,593274889fca567dcb0c4b3d,48.881493,2.364961,75010,Paris,"['217 rue La Fayette', '75010 Paris', 'France']",Bed & Breakfast,75010,10,0,
쁘띠파리,51ce19d7498e6033077ccd27,48.879422999999996,2.36651,,,['France'],Bed & Breakfast,75010,10,0,ChIJpVixLKZv5kcREtruQeycLTI
Roi De La Glisse,4d04338f30a58cfa9e1a9ee7,48.878538,2.366231,,Paris,"['Paris', 'France']",Resort,75010,10,0,
Airbnb - Brooklyn in Paris,51e0a345498e2218b0325ba1,48.87498632478389,2.373689930278476,,,['France'],Bed & Breakfast,75010,10,0,
Studio Rent Ken,4fe2f81be4b008f948b1732a,48.874665,2.381467,75019,Paris,"['68 Rue Rebeval', '75019 Paris', 'France']",Hostel,75019,19,0,
Hôtel des Buttes Chaumont,5197b8ff498ec577cf0f433c,48.882305097524,2.370882246368172,75019,Paris,"['4 avenue Secrétan', '75019 Paris', 'France']",Hotel,75019,19,3,ChIJf8326dht5kcRhGWppet-4e0
Metropole Lafayette,4df0538388775c5de126b5ab,48.88128775235165,2.3651314143101825,,Paris,"['Paris', 'France']",Motel,75010,10,1,ChIJCVEqn3Zu5kcR6EXCXwTD6-s
Hôtel Campanile,4da716848154fe28a8debb3b,48.88111234762957,2.365307527046852,75010,Paris,"['232 rue du Faubourg Saint-Martin', '75010 Paris', 'France']",Hotel,75010,10,3,ChIJC_PJE7Jt5kcRuiOpeIdiiF0
St Christopher's Inn Paris Canal,4b1cca0af964a520ba0924e3,48.888581841269854,2.3789689342073617,75019,Paris,"['159 rue de Crimée', '75019 Paris', 'France']",Hostel,75019,19,129,ChIJPayvrtFt5kcRvHB3zlIGL4E
Hôtel ibis Budget Paris La Villette 19ème,4c2495bef7ced13a82fd226d,48.88455106389517,2.3764176816461577,75019,Paris,"['57-63 avenue Jean Jaurès', '75019 Paris', 'France']",Hotel,75019,19,42,ChIJmTESw8ht5kcR9_JNW346rPg
Holiday Inn Express - Canal de la Villette,4b1ea32af964a5201e1d24e3,48.88829850334685,2.3784732644701307,75019,Paris,"['68 Quai De La Seine (Bassin de la Villette)', '75019 Paris', 'France']",Hotel,75019,19,42,ChIJz4H9q9Ft5kcRUGqDv9ILCmI
ibis Styles Buttes Chaumont,5516a696498ef873a9eddae4,48.884634000000005,2.3794419999999996,75019,Paris,"['4 rue Petit', '75019 Paris', 'France']",Hotel,75019,19,5,ChIJUV2pv9pt5kcRlXpmSMDAWUQ
Hôtel Tilde,5b5b1241ee7120002c29b24b,48.88719758753679,2.3729784786701202,75019,Paris,"['48 avenue de Flandre', '75019 Paris', 'France']",Hotel,75019,19,2,ChIJ-3xqDddt5kcRMNwcJ7hqaJo
Hôtel du Quai de Seine,559a1eeb498e021543cab891,48.8872952203331,2.3731272173454543,,,['France'],Hotel,75019,19,5,ChIJk_qqE9dt5kcRVdgDeyMT_pg
Hotel Reims,4e0b75e1149563b079c7358b,48.88589085765336,2.366195788632869,75019,Paris,"[""32 rue d'Aubervilliers"", '75019 Paris', 'France']",Hotel,75019,19,4,ChIJc0oQzap16UcRgSGG-OJHcBc
토마토민박,5351682f498edf1b0f52558f,48.892022,2.378164,75019,Paris,"['7호선 Crimee역 1번 출구', '75019 Paris', 'France']",Hostel,75019,19,0,ChIJt3k8d9Zt5kcRgwEH2JgJfHg
room 240,5bac6db227230d00254cd208,48.884722,2.376559,75019,Paris,"['75019 Paris', 'France']",Hotel,75019,19,0,
Waytostay,4d41e5efaed776eb737c6897,48.883309999999994,2.37383,75019,Paris,"['Avenue Jean Jaurès, 19ème Buttes-Chaumont', '75019 Paris', 'France']",Hotel,75019,19,0,ChIJTXQreMcPdkgRVy-B1VXDpNo
Hôtel Tréma,56f5af66cd104a516dbef0af,48.890989000000005,2.376378,75019,Paris,"['189 Rue de Crimée (Av. de Flandre)', '75019 Paris', 'France']",Bed & Breakfast,75019,19,7,ChIJv0K04tNt5kcRcbu-LngdCTw
Bcet5,5c143800396de0002c2df009,48.884873999999996,2.37143,75019,Paris,"['75019 Paris', 'France']",Hotel,75019,19,0,
View over Paris,4cfff689ba1da1cdc0098628,48.88980991308775,2.372985336586636,,,['France'],Bed & Breakfast,75019,19,0,ChIJtw1d4ett5kcRj07k-_vrf9s
Schimmelroom @ Paris,582b692c1656b84aed0fabe4,48.88449,2.3763845,75019,Paris 19 Buttes-Chaumont,"['75019 Paris-19E-Arrondissement', 'France']",Hotel,75019,19,0,
Hôtel Abricotel,4adcda01f964a520103121e3,48.88330048186971,2.3737276807781047,75019,Paris,"['15 Rue Lally Tollendal', '75019 Paris', 'France']",Hotel,75019,19,0,ChIJT4tudtlt5kcRmQbQy7OU8nQ
HOTELduSquare,51d01683498ecb345787dc11,48.889499,2.378831,,,['France'],Hotel,75019,19,0,ChIJeQ9sPEJu5kcRh2aEyCaktRI
Hôtel Crimée,4e99f8242c5b4d64052cc0ba,48.891167515387814,2.3762313946399822,75019,Paris,"['88 rue de Crimée', '75019 Paris', 'France']",Hotel,75019,19,5,ChIJh3Nh5NNt5kcRHsWQRElbq0s
무지개민박,515036f7e4b0010b6e45869f,48.884265693715896,2.366777055432917,,,['France'],Hostel,75019,19,0,
Housestel,594c37efd3cce848d7071166,48.889652000000005,2.376076,75019,Paris,"['75019 Paris', 'France']",Hostel,75019,19,0,
Dalma Minbak,50244f31e4b02790d7b7e7bd,48.889758,2.376092,,,['France'],Bed & Breakfast,75019,19,0,
Room 115,5ae39ecf86f4cc0039beace5,48.884440000000005,2.3765354,75019,Paris,"['75019 Paris', 'France']",Hotel,75019,19,0,ChIJYfAbYsFhd0gR_v7vVCRIpHU
Eta hotel 19e,4c0d1bc47189c928e978d6b6,48.884505,2.377768,,Paris,"['Paris', 'France']",Hotel,75019,19,0,ChIJmTESw8ht5kcR9_JNW346rPg
K & C,5c1350d5d0a149002c213043,48.889706,2.376066,75019,Paris,"['15 Rue Duvergier', '75019 Paris', 'France']",Hostel,75019,19,0,ChIJ0eVSUL28YUgRCXn_tGBVxeA
Boothut,58dbdd9f72efa4260ec64586,48.888671,2.378773,75019,Paris,"['75019 Paris', 'France']",Hotel,75019,19,0,
Paris 19th Rooms,51686bf1e4b095950f83043b,48.89091458304796,2.3743632381777893,,,['France'],Hostel,75019,19,0,ChIJmTESw8ht5kcR9_JNW346rPg
Waytostay,4d41e599aed776eb2a716897,48.88858,2.3784099999999997,75019,Paris,"['Rue de Joinville, 19ème Buttes-Chaumont', '75019 Paris', 'France']",Hotel,75019,19,0,ChIJTXQreMcPdkgRVy-B1VXDpNo
Apricôtel,5245237f498eb940d9c2237a,48.884834000000005,2.372058,,Paris,"['Paris', 'France']",Hotel,75019,19,0,
Hotel Le Laumière,5040723ae4b06a01b99d100d,48.8846435546875,2.3793320655822754,75019,Paris,"['4 rue Petit', '75019 Paris', 'France']",Hotel,75019,19,3,ChIJUV2pv9pt5kcRlXpmSMDAWUQ
Mat & Pierrete,52dcebd0498e781ea8cb0a15,48.88852310180664,2.375406503677368,,Paris,"['68 Avenue de Flandre', 'Paris', 'France']",Bed & Breakfast,75019,19,0,ChIJqY4kgZXHh0gR_QoJqXwdNdU
Auberge du Gros Poney,5272dae8498ed82bada0f196,48.887996,2.377574,,,['France'],Bed & Breakfast,75019,19,0,ChIJF4xAo9nElEcRPnsOIkCgggs
Campanile Paris 19 - La Villette,4db6f79a4b226b343dbf7c1c,48.89327313533389,2.380155893868784,75019,Paris,"['147/151 avenue de Flandre', '75019 Paris', 'France']",Hotel,75019,19,36,ChIJBzKdumDo3UcRGHORumdyhd0
Hôtel ibis Styles Paris Crimée La Villette,5587858e498eb412b8efbeed,48.89244916096009,2.3745261132717133,75019,Paris,"['219 rue de Crimée', '75019 Paris', 'France']",Hotel,75019,19,0,ChIJh0w7ctRt5kcRfdc_EdpvoRE
